timestamp auctionId
98 11
70 29
59 20
15 13
10 15
61 1
50 13
19 29
21 30
18 1
34 21
45 28
31 6
12 9
78 16
31 10
22 30
86 22
59 2
60 9
59 11
92 24
90 22
64 22
7 20
51 11
63 28
10 16
67 21
15 21
2 22
78 17
67 27
94 24
87 14
55 21
80 30
9 3
56 21
92 22
61 14
54 25
79 12
11 2
39 4
81 26
53 4
44 12
96 8
84 1
74 23
65 6
33 30
85 13
94 8
44 20
62 28
7 18
29 10
80 15
33 26
87 9
36 20
21 19
46 24
79 7
21 3
23 6
37 26
8 6
79 24
74 1
57 5
51 12
13 10
10 3
54 20
77 19
37 18
21 12
14 18
74 3
12 6
85 30
97 7
62 29
11 13
57 16
76 11
65 22
31 4
41 4
6 6
35 23
63 19
70 8
56 1
20 4
64 9
45 9
99 15
82 19
96 10
21 13
16 29
32 5
49 19
29 9
30 12
33 23
43 28
42 11
6 24
37 7
52 9
35 7
51 7
71 1
23 13
55 12
66 30
18 23
89 21
25 3
30 12
1 26
35 24
41 12
34 23
89 2
70 3
40 27
4 25
12 24
79 1
22 16
67 14
97 17
40 21
10 19
74 7
94 4
35 20
90 22
74 23
52 15
93 22
25 27
30 15
78 1
11 21
87 27
6 1
69 30
89 16
55 1
28 15
25 6
1 29
58 2
39 25
53 12
25 17
56 20
13 28
47 27
31 19
8 8
38 4
70 2
14 30
40 10
7 23
13 29
40 25
97 19
16 8
28 24
27 26
95 23
47 10
1 13
90 12
82 29
15 23
9 26
20 13
51 19
89 16
65 12
72 2
64 22
32 1
45 18
38 16
100 10
51 13
84 14
43 25
14 25
22 3
66 13
59 1
65 11
18 16
79 21
69 3
86 14
81 2
84 3
51 8
83 21
46 24
1 23
97 17
17 16
5 10
25 5
21 1
51 30
86 24
48 15
57 7
87 21
99 4
67 12
87 22
33 12
36 24
40 2
26 28
28 22
32 2
57 24
22 12
72 13
2 25
100 2
7 18
14 26
29 19
12 12
38 18
51 29
48 2
26 17
31 24
66 27
64 22
58 5
45 14
6 26
99 17
5 17
30 20
36 26
9 27
94 6
92 19
9 29
62 19
36 10
7 21
12 20
72 13
74 16
37 19
38 28
94 16
42 17
60 24
99 9
56 8
93 4
9 16
68 11
39 1
82 24
70 22
42 20
36 24
61 22
96 17
96 21
50 8
43 11
60 2
18 21
85 4
46 17
83 11
49 26
5 18
6 20
35 30
42 5
1 23
35 5
23 26
20 10
59 1
65 22
57 10
33 30
15 14
15 27
64 10
16 15
94 21
64 2
63 22
99 8
80 23
43 2
55 9
2 9
88 19
55 21
77 18
86 5
73 25
66 28
72 8
12 3
16 11
78 13
67 26
78 3
89 10
68 30
71 29
12 16
69 18
30 1
4 5
48 8
2 29
61 16
76 2
35 22
91 10
59 26
53 8
23 4
35 9
33 9
32 8
52 20
82 17
95 12
80 26
48 25
56 2
45 16
8 20
51 28
38 29
55 12
51 9
77 30
90 22
27 20
73 9
74 4
68 10
43 14
73 15
82 17
80 4
76 29
76 1
9 4
30 12
79 15
10 10
88 12
74 22
91 11
32 5
72 9
47 30
1 29
22 19
35 5
16 12
97 8
34 9
35 2
6 4
61 9
35 9
29 19
87 23
88 1
45 8
22 12
65 28
7 9
45 13
58 3
94 28
41 23
2 11
7 4
2 6
73 13
88 20
41 22
30 2
79 20
50 28
67 24
81 8
77 21
13 21
26 18
28 22
65 2
64 5
67 19
1 16
3 26
77 28
46 15
5 13
38 29
41 30
92 8
70 1
34 13
81 6
76 22
63 23
11 7
64 25
10 10
33 22
32 27
11 28
87 6
52 18
52 23
95 1
74 15
21 13
94 24
77 7
71 9
57 17
73 6
42 28
20 17
33 12
16 16
90 23
70 8
27 5
84 18
72 9
80 23
18 20
55 12
69 14
23 10
30 7
68 9
36 30
49 24
41 18
51 5
77 5
56 23
51 3
85 5
58 1
4 8
35 5
87 21
94 30
62 29
47 24
18 24
2 19
81 15
5 29
25 3
43 14
7 21
13 13
32 2
36 9
54 17
27 26
40 30
86 6
33 21
80 21
10 7
90 8
41 29
3 5
31 22
56 17
61 14
78 27
33 15
2 14
43 9
45 24
19 21
42 12
44 17
73 26
92 20
14 21
73 23
8 25
91 14
44 1
7 27
13 25
23 25
91 1
19 21
91 28
75 29
1 16
75 19
26 1
43 29
1 5
30 11
45 18
66 1
79 13
21 19
83 30
6 30
54 4
53 30
32 16
12 15
42 25
2 23
41 6
36 17
9 11
82 14
34 16
23 4
15 2
32 5
17 29
54 4
93 29
40 14
36 19
2 4
77 22
15 17
49 25
28 27
2 1
30 2
65 25
94 23
88 1
14 30
25 16
82 12
53 17
87 2
5 20
23 12
14 5
98 15
58 13
95 17
8 19
95 16
63 1
30 19
32 3
73 15
16 20
37 17
88 9
83 22
39 21
64 16
81 4
61 12
70 9
55 19
64 17
8 8
23 19
83 7
83 18
8 11
94 12
86 21
25 26
12 24
50 17
10 20
69 5
70 15
99 16
69 6
79 4
100 3
22 9
8 2
88 2
84 13
35 29
52 8
61 14
82 30
8 30
5 21
77 30
18 23
85 8
3 29
37 15
43 29
60 17
6 12
20 19
95 7
32 18
96 18
21 14
38 9
92 7
37 28
59 27
38 12
52 19
100 12
81 7
42 18
10 11
33 18
48 11
73 6
34 29
42 12
98 12
47 15
27 21
12 1
56 23
15 25
76 3
39 15
36 24
97 22
7 11
64 14
22 2
42 9
70 3
1 7
97 10
75 29
68 17
76 14
37 18
30 9
42 2
74 22
13 27
88 27
51 28
58 9
62 16
22 6
88 2
91 18
49 24
34 4
92 17
65 17
24 4
53 4
91 6
30 30
8 28
13 9
16 12
84 14
54 21
37 2
57 19
57 24
71 25
57 25
14 25
50 8
94 6
78 2
97 10
17 25
96 5
77 9
19 22
84 4
41 9
77 3
63 9
57 24
16 17
80 1
53 26
50 20
6 14
98 1
58 16
100 20
34 7
9 26
100 1
42 3
48 1
34 26
56 1
52 15
92 24
57 4
54 9
82 18
93 22
67 13
89 22
64 7
42 4
63 3
17 6
95 16
53 15
70 26
84 20
26 26
11 30
96 18
88 10
44 9
38 17
63 4
73 13
12 3
35 8
34 10
36 28
48 5
92 22
55 20
95 13
67 29
25 30
8 29
91 18
48 20
100 23
1 8
29 13
72 17
56 16
90 4
29 28
82 21
1 26
100 2
99 30
84 13
48 19
59 30
83 15
87 20
54 7
96 22
1 8
70 8
56 10
64 7
49 28
67 6
82 28
85 23
30 28
60 6
46 28
5 13
6 15
34 16
60 29
64 20
20 22
78 16
21 11
50 23
44 13
65 20
28 15
25 16
32 25
30 18
99 28
12 17
86 26
10 21
72 27
66 16
19 18
36 29
26 6
59 11
60 11
63 26
6 30
72 27
81 6
48 2
36 24
63 27
39 1
97 3
2 22
93 11
30 6
10 18
92 29
90 8
44 15
2 7
60 11
13 5
86 20
60 24
78 1
56 7
30 14
45 29
3 20
3 4
49 25
16 20
64 21
45 13
24 3
9 19
15 3
12 10
43 2
64 25
71 30
13 22
75 17
50 23
70 17
9 3
8 6
12 28
74 19
58 7
62 12
66 4
82 18
10 28
49 21
42 4
87 29
47 7
50 9
58 21
7 14
94 14
87 10
9 9
6 27
11 3
79 20
22 27
90 23
28 8
61 11
8 21
2 9
63 6
76 11
88 9
95 29
90 21
5 29
35 21
39 1
16 21
29 23
34 29
70 24
72 20
77 25
99 2
72 23
79 8
92 1
53 7
91 11
9 8
71 17
59 14
12 12
4 5
73 29
40 30
49 7
80 27
47 7
6 29
33 27
52 5
27 1
42 10
1 12
69 27
29 3
75 24
26 30
80 18
87 19
82 26
20 26
58 7
86 24
17 25
99 15
18 30
84 25
53 1
71 18
88 8
36 10
57 1
50 30
76 24
41 2
68 30
4 24
52 1
6 28
4 25
49 9
91 24
1 9
93 5
91 2
6 13
75 29
59 28
42 7
43 22
63 17
39 3
69 14
87 15
22 27
94 13
12 21
10 28
83 30
65 25
19 8
31 10
81 26
44 28
31 28
18 6
60 19
87 24
53 30
64 11
42 25
68 21
6 9
5 25
8 15
21 10
38 3
86 10
37 14
21 16
85 2
80 13
56 30
91 9
1 27
62 10
26 19
71 8
80 10
30 20
75 13
2 11
42 2
75 23
34 1
31 15
48 26
45 22
82 19
98 28
30 8
59 29
8 16
76 2
35 17
82 19
52 29
8 21
88 6
61 1
47 14
67 3
97 15
43 24
84 5
26 1
25 25
23 20
95 7
62 14
1 16
70 8
87 19
24 3
62 12
63 7
88 16
4 1
41 11
93 8
87 21
99 22
26 30
42 18
51 13
13 28
20 10
37 7
65 1
52 10
88 13
97 4
99 16
59 4
26 21
34 11
33 23
82 17
28 16
80 3
45 9
91 12
52 12
100 28
90 22
64 18
12 19
35 18
22 23
67 13
33 13
51 25
19 12
80 21
52 1
92 16
1 14
72 29
30 13
70 3
63 18
24 10
29 3
48 29
98 23
69 5
6 11
12 15
20 17
72 24
92 10
47 30
63 5
37 14
82 29
21 26
79 23
52 7
81 23
7 11
97 24
26 3
64 9
38 5
73 16
20 15
69 17
73 2
73 9
70 22
25 14
7 20
53 2
46 12
29 4
20 12
64 7
42 30
34 30
19 12
16 5
93 28
56 6
74 6
37 7
15 11
5 14
1 25
31 5
21 26
87 19
4 4
52 5
100 24
100 13
36 3
16 16
78 20
65 3
91 5
22 11
50 19
38 25
23 19
16 29
34 25
28 6
30 12
37 17
20 16
50 13
30 3
96 12
69 30
26 24
6 2
86 18
64 6
94 20
8 21
16 13
36 28
48 10
56 25
15 8
32 2
1 30
84 14
99 24
83 6
35 2
90 15
100 25
7 4
33 18
13 3
3 8
54 28
90 18
80 15
51 16
50 13
14 20
77 28
26 7
12 7
29 8
96 17
52 27
77 1
93 5
78 26
9 24
5 21
75 13
40 27
5 25
29 6
48 16
18 9
56 6
49 13
63 24
25 19
66 28
40 8
82 9
23 17
27 13
7 6
23 3
32 4
50 3
85 20
92 17
57 26
74 7
97 17
96 28
37 5
98 17
97 5
96 15
8 18
27 19
67 7
43 2
18 18
6 3
12 3
63 9
23 5
59 13
60 29
97 11
70 10
58 9
11 3
48 16
55 15
70 16
91 26
61 27
91 11
56 30
98 12
40 22
4 11
83 6
32 29
75 29
7 8
4 29
28 25
93 7
41 11
58 10
37 4
35 6
25 15
38 29
12 18
5 16
91 7
62 28
72 3
33 30
88 4
30 16
60 27
74 21
74 6
76 21
46 13
87 11
28 17
45 25
66 5
27 7
26 27
36 14
35 5
12 17
47 11
46 29
27 1
80 7
28 27
82 12
42 12
64 18
14 29
86 22
63 29
15 28
3 13
58 15
79 17
92 19
29 28
24 4
76 23
99 20
20 10
92 8
18 6
78 6
54 10
86 4
76 25
50 14
2 17
39 3
35 29
25 3
52 25
99 29
86 20
70 12
100 5
74 16
45 8
7 29
6 21
43 5
18 15
26 9
82 24
20 19
1 9
5 17
23 30
53 11
44 8
4 23
19 29
65 26
66 9
42 29
48 11
29 4
14 6
59 3
17 6
83 4
11 13
72 9
89 14
64 7
80 24
51 17
86 23
43 29
2 23
62 17
42 13
97 20
89 12
18 10
56 23
21 30
60 30
32 24
40 10
25 8
15 9
73 12
70 2
21 9
64 10
75 6
37 23
96 4
82 15
53 1
25 14
53 17
79 28
98 21
23 27
70 11
46 5
65 16
83 24
88 4
58 21
2 24
95 14
63 5
1 2
10 4
74 28
36 20
17 28
93 5
62 22
30 2
77 2
12 19
3 29
51 22
47 18
63 24
11 28
2 1
26 19
3 28
86 1
26 25
26 19
47 7
93 7
100 25
35 26
76 29
84 28
51 20
30 25
47 5
14 20
53 16
37 1
99 15
56 21
10 26
34 8
28 24
35 7
51 17
53 24
90 9
89 26
97 16
2 17
47 9
12 27
2 15
73 27
2 7
37 29
36 15
50 16
66 13
63 29
10 24
25 15
80 29
87 10
46 1
42 16
64 17
67 29
19 8
4 18
52 11
35 11
23 17
48 26
20 29
74 16
6 21
58 9
68 18
89 20
100 23
3 14
45 3
37 7
76 4
7 16
38 18
18 5
12 20
25 17
44 21
92 14
18 21
81 30
91 10
98 12
49 5
47 5
50 11
73 23
26 28
81 20
14 21
22 6
12 10
79 28
17 24
62 2
60 13
66 25
6 10
21 11
91 18
11 10
10 10
39 16
45 27
3 19
45 18
49 3
93 21
17 14
5 27
55 14
98 14
69 4
2 9
32 15
5 18
57 19
47 16
68 16
92 3
71 29
46 12
74 7
91 19
78 19
44 19
54 24
6 6
92 28
44 7
28 10
16 9
42 26
18 25
35 20
25 5
53 3
38 15
9 2
73 21
44 3
67 24
56 29
33 5
4 4
33 16
81 2
86 26
57 11
46 13
81 4
84 24
87 9
77 10
98 21
68 2
31 26
80 18
89 1
33 1
100 4
77 13
1 11
64 30
43 28
37 27
47 13
46 20
99 24
8 25
84 26
8 24
66 22
75 8
82 16
67 12
10 12
73 11
91 16
64 30
77 11
77 10
75 17
19 1
17 9
28 7
86 24
62 13
84 17
94 30
99 24
24 3
6 23
86 7
17 13
38 1
31 1
63 4
13 7
49 3
26 22
23 20
11 13
60 23
6 16
98 27
35 25
13 6
43 18
38 20
58 22
3 5
90 6
13 28
92 7
31 28
43 20
48 4
52 18
67 15
30 21
64 30
65 4
94 30
90 5
30 3
87 22
79 16
66 22
39 28
83 16
59 10
90 3
89 16
74 11
92 12
41 4
11 26
38 10
69 10
82 20
63 2
7 8
37 5
94 22
12 24
97 29
80 11
78 1
64 4
92 30
83 24
80 14
89 5
87 19
42 29
71 5
14 22
83 28
88 17
43 24
52 25
82 23
78 25
76 16
54 17
55 7
31 16
69 29
29 7
25 25
81 1
14 18
78 23
45 2
21 25
79 24
25 6
10 6
37 23
33 9
1 26
72 22
31 14
7 11
87 17
62 18
85 23
64 24
95 3
100 13
7 7
83 28
16 20
98 2
95 14
88 9
21 17
94 3
7 1
78 24
92 10
25 4
12 19
15 4
68 5
43 1
20 21
81 22
71 17
94 14
69 5
82 16
34 11
7 16
36 7
75 9
24 13
39 8
62 7
73 2
51 2
91 6
89 30
49 16
16 13
30 16
33 12
9 17
28 7
92 16
27 12
38 3
70 14
20 21
71 26
86 6
74 14
53 10
81 26
71 20
85 10
59 7
14 18
34 3
40 8
23 26
90 11
49 20
41 21
35 28
23 20
53 20
98 10
57 2
39 23
37 15
21 9
19 21
43 16
47 11
17 22
7 20
94 10
95 4
38 29
72 8
44 13
95 29
63 23
28 25
16 5
63 23
27 19
62 14
17 16
24 12
9 25
53 18
36 16
32 29
52 3
87 1
29 19
99 30
24 3
98 7
19 5
68 10
3 2
3 19
13 9
31 28
56 22
86 7
1 16
55 25
76 29
16 22
97 9
17 19
77 25
83 21
24 6
72 16
88 26
69 15
35 3
26 23
29 22
6 25
33 5
17 1
70 4
80 22
24 24
73 4
39 20
1 9
12 13
82 1
70 24
80 22
76 17
67 29
22 13
25 24
73 30
49 3
19 9
6 19
28 12
77 19
45 2
66 30
69 23
57 8
69 23
38 26
65 19
42 2
95 18
52 11
75 24
22 19
1 21
14 18
78 2
54 24
13 6
56 20
75 27
10 12
19 27
2 20
100 16
41 12
81 16
79 2
4 16
35 3
26 30
72 20
22 22
77 6
2 27
76 8
79 1
57 26
77 3
23 10
55 13
57 8
86 15
36 28
53 2
16 2
40 13
71 29
23 28
59 18
40 9
45 7
65 27
72 3
73 14
92 24
14 13
87 21
95 23
60 19
41 6
56 2
63 18
63 11
88 4
96 23
67 24
62 24
27 16
64 19
95 11
74 1
75 2
1 18
10 16
74 8
10 5
8 18
33 25
3 27
88 19
44 19
64 25
41 21
13 29
54 5
93 16
36 3
29 20
77 13
1 11
32 29
43 23
80 29
1 12
37 27
60 15
69 27
61 26
48 15
33 3
41 5
30 17
80 19
91 9
28 11
88 19
16 15
47 27
54 30
94 5
16 26
73 14
71 23
46 24
70 13
92 15
94 21
58 19
28 10
95 3
7 24
89 23
38 25
82 21
50 23
61 24
48 15
50 3
91 19
52 22
86 21
5 6
81 28
46 8
35 16
36 1
71 19
61 1
24 24
16 16
37 22
30 13
86 24
43 7
63 18
13 21
5 25
52 11
22 17
83 5
10 15
99 19
65 19
8 2
27 28
99 4
81 20
10 29
71 17
68 30
28 26
67 18
40 2
52 23
96 12
83 23
79 23
48 12
9 22
88 21
13 9
25 19
69 29
83 9
22 13
74 24
85 18
80 22
38 5
100 18
31 11
95 3
88 17
24 1
7 16
66 26
58 17
87 10
31 30
39 18
92 12
76 14
36 27
5 26
11 6
66 2
6 30
37 1
47 4
100 9
69 11
52 24
73 25
89 6
57 1
54 27
62 13
12 16
15 25
70 12
44 13
39 16
14 16
72 5
55 9
33 27
96 2
77 7
59 23
53 1
27 6
68 23
62 9
34 11
18 2
86 6
90 27
100 29
99 23
10 27
29 4
21 8
60 23
75 2
37 30
54 17
44 10
22 23
75 16
9 20
80 6
72 13
80 28
8 24
13 24
95 3
59 26
2 6
59 18
74 3
60 8
34 20
9 7
51 5
93 30
88 10
81 12
13 5
94 1
71 7
55 23
91 13
46 14
4 21
89 18
45 1
84 9
55 15
49 7
59 20
52 15
22 25
90 30
65 20
16 10
76 9
44 9
17 27
66 18
62 6
1 29
5 28
45 14
89 22
61 29
96 11
47 3
54 12
84 11
77 1
97 30
5 11
13 11
16 25
73 8
8 13
56 2
100 13
37 22
83 25
48 1
39 26
56 15
70 17
59 5
17 10
45 4
89 21
8 28
83 26
9 21
30 14
40 1
90 15
78 16
8 17
56 17
76 4
11 30
28 12
17 10
15 1
76 28
61 25
79 10
21 24
84 1
8 19
89 5
87 13
86 7
80 18
17 18
16 2
14 23
50 23
29 8
23 9
61 4
43 14
55 30
54 19
14 14
44 11
81 21
28 11
25 12
3 22
15 18
76 26
46 30
1 9
61 4
56 22
66 24
43 2
27 20
80 23
7 19
35 10
32 5
13 22
44 13
62 27
33 12
51 2
21 27
71 27
14 30
2 7
84 15
60 24
30 19
70 9
9 18
23 22
53 20
58 25
48 28
45 2
96 23
100 22
9 20
100 14
97 17
31 12
57 4
58 26
49 12
85 16
64 11
51 16
17 1
77 22
79 3
96 8
99 25
33 9
48 28
22 26
75 12
47 21
40 30
29 8
39 17
98 20
88 11
21 20
39 19
95 14
94 9
55 13
59 6
5 30
4 13
34 9
85 12
68 5
8 8
66 29
15 23
13 11
71 26
14 12
17 22
11 28
100 14
7 27
53 28
2 13
26 8
35 3
4 27
10 30
70 1
93 4
99 25
37 1
50 3
49 3
81 6
19 10
93 29
95 24
33 9
75 26
81 22
91 23
4 8
11 18
96 30
27 2
27 27
4 18
30 24
96 17
23 17
35 3
94 11
74 27
90 6
41 7
19 2
71 12
46 3
50 18
73 25
32 29
95 16
23 24
61 10
87 12
23 5
95 10
84 17
17 16
20 25
29 4
61 21
39 10
46 26
88 29
96 8
29 13
66 7
47 11
46 19
94 22
94 6
44 5
37 11
70 17
74 28
10 19
46 24
3 12
13 9
73 20
53 9
95 1
85 18
98 12
31 27
5 1
17 29
59 14
10 12
86 3
18 25
29 26
79 22
68 12
94 22
50 1
66 27
86 18
90 17
97 1
67 13
50 1
82 20
67 14
12 19
55 17
34 14
97 29
41 29
42 21
89 27
50 20
77 1
7 6
67 8
79 9
34 27
97 16
87 19
51 2
45 14
46 7
13 25
26 14
94 19
70 9
62 11
84 13
71 29
98 12
64 24
6 27
1 18
3 29
71 3
86 1
10 24
98 17
100 2
29 10
5 19
65 21
39 26
87 17
78 13
81 30
87 7
2 2
71 4
2 17
88 1
15 21
25 25
40 20
28 10
99 22
25 21
22 13
39 13
21 14
85 12
92 12
64 30
93 1
49 3
48 17
77 25
41 24
22 9
100 1
49 15
44 19
73 21
4 4
8 12
8 29
92 15
60 19
75 16
1 23
83 16
66 26
22 20
87 27
71 3
12 3
90 12
25 18
83 6
47 25
95 17
15 9
11 15
87 5
32 28
48 19
12 7
74 11
77 17
9 22
51 4
78 25
36 12
51 28
30 15
85 5
54 14
59 28
58 13
91 30
99 2
96 24
71 8
11 27
45 12
93 26
8 11
77 18
97 26
70 5
62 27
74 23
51 14
7 15
47 12
26 26
62 27
53 26
52 25
45 28
89 26
83 17
81 23
96 23
18 11
57 10
33 24
49 18
14 29
12 9
89 9
15 20
45 15
13 1
57 22
97 12
100 8
1 26
95 27
6 11
95 29
29 19
78 30
47 5
21 1
90 28
44 5
36 6
71 30
76 9
79 29
69 12
77 10
5 14
38 30
4 3
77 29
92 13
32 30
70 26
42 29
75 26
96 27
82 11
33 18
78 8
69 28
57 22
100 28
99 24
74 23
85 3
61 17
98 5
69 2
10 4
18 5
17 29
19 30
77 24
14 17
80 26
36 18
36 12
43 4
63 3
8 11
20 13
54 19
42 16
36 8
5 29
50 9
45 8
95 3
12 30
83 3
87 23
55 23
95 29
38 8
51 2
99 19
90 12
43 12
59 23
66 6
59 14
45 10
62 27
30 15
72 4
66 16
56 18
29 25
74 17
16 17
84 7
50 25
98 16
10 21
85 9
27 30
7 25
94 8
51 4
20 5
32 27
68 25
77 9
30 9
97 4
96 20
63 18
22 26
32 20
47 27
59 24
20 10
79 2
52 24
62 15
20 26
53 15
85 30
63 15
77 29
16 4
60 2
81 9
50 19
15 25
92 5
13 10
34 3
87 23
51 9
76 26
58 14
35 12
17 23
28 16
95 23
40 25
3 17
56 14
81 15
73 23
56 21
52 8
74 24
24 5
89 28
74 19
35 2
81 6
49 5
99 29
52 4
66 29
99 2
51 26
82 13
24 11
97 1
62 27
63 6
9 1
66 11
60 5
17 18
7 4
90 26
87 16
8 27
90 9
37 10
54 30
7 15
75 14
87 2
30 8
77 10
47 3
95 6
10 27
79 21
47 8
60 28
58 1
46 17
72 24
76 4
4 12
98 27
42 25
95 22
10 30
14 21
29 4
86 21
92 17
76 28
83 17
42 18
62 6
23 16
26 19
3 27
96 11
84 6
96 14
19 27
42 4
89 21
35 12
28 10
49 1
96 1
8 23
84 4
31 12
54 4
94 10
57 9
53 22
60 23
59 2
17 19
89 18
68 15
40 4
79 16
10 28
88 29
13 10
19 16
70 18
83 5
31 28
19 27
18 30
64 3
58 29
29 20
32 6
4 3
88 30
52 21
87 27
51 4
71 14
2 30
5 17
65 28
21 25
62 24
13 16
57 18
6 25
41 24
89 2
90 13
32 18
22 22
100 29
24 9
32 19
71 8
4 6
47 4
26 25
30 15
90 2
69 30
37 20
61 29
49 18
9 7
21 11
87 12
8 15
50 20
83 11
46 9
43 12
44 12
77 16
87 20
76 25
13 19
53 22
73 17
93 14
13 29
99 11
94 28
6 29
31 27
78 7
53 13
98 28
60 13
51 21
1 3
12 14
77 26
53 3
86 14
85 9
84 5
99 27
32 16
81 5
41 5
67 21
7 15
21 17
98 15
91 21
38 16
100 16
60 7
54 24
32 9
2 6
80 10
4 28
77 26
26 14
47 8
52 1
27 27
85 1
20 21
66 13
51 2
64 6
69 17
93 10
50 30
12 11
91 5
37 17
68 15
85 3
89 24
33 13
57 20
27 7
81 7
51 18
96 14
8 17
33 19
30 16
62 30
69 7
49 29
28 12
29 3
74 15
21 16
99 1
94 23
17 10
74 13
70 2
99 23
4 3
90 5
74 12
81 25
34 18
25 10
31 29
17 25
18 26
11 9
37 2
14 23
69 1
53 14
90 25
77 23
26 19
57 8
2 15
73 30
39 17
33 8
25 29
36 20
11 5
55 21
24 26
87 8
70 28
10 16
25 26
27 8
54 4
28 11
87 24
82 15
13 2
35 9
23 22
80 3
36 11
19 15
98 9
32 2
47 13
61 10
98 25
49 8
77 19
7 1
59 27
23 10
27 28
83 27
57 6
70 20
49 25
38 15
42 17
89 21
88 8
88 28
28 19
30 22
99 12
18 12
31 14
58 10
87 17
45 4
4 17
41 2
64 13
86 23
26 10
35 6
47 18
9 9
32 8
71 18
76 23
57 23
58 24
64 30
83 9
71 5
37 11
94 22
71 10
35 21
68 5
69 12
27 11
12 23
30 11
47 15
88 27
27 11
18 20
67 26
37 28
84 10
86 15
3 3
39 8
49 14
56 17
15 22
63 16
99 23
17 23
11 23
73 30
88 8
46 23
63 15
39 20
68 19
35 12
4 29
79 22
75 29
24 28
94 13
39 27
72 10
8 12
99 11
99 27
16 5
42 5
3 7
56 30
87 25
29 14
94 18
5 26
27 23
29 6
15 13
7 13
23 11
45 28
47 19
36 7
63 30
66 28
15 25
88 10
63 8
7 14
75 1
27 10
8 10
83 3
72 13
86 12
25 23
19 21
45 17
38 12
66 12
12 10
82 22
19 13
29 25
9 8
13 2
28 28
78 9
13 15
73 13
68 15
65 16
4 26
6 11
94 13
79 12
34 24
36 21
74 28
88 30
12 17
41 15
49 30
86 23
9 13
100 2
48 5
85 8
5 21
36 14
53 22
51 9
94 9
3 3
25 30
62 22
60 20
52 12
99 9
19 7
55 22
16 13
51 22
18 18
54 1
95 20
5 10
43 27
97 17
24 5
57 11
100 10
26 6
52 18
98 19
65 15
41 7
10 21
79 15
22 16
56 20
63 10
53 23
75 27
51 2
37 21
53 14
72 4
76 28
22 28
53 30
47 7
13 26
14 26
39 12
25 24
4 16
86 11
44 20
20 28
12 19
100 12
74 3
36 12
7 6
53 4
63 28
5 11
52 9
98 10
90 23
98 15
91 28
83 17
17 3
39 27
91 6
78 2
58 12
19 13
5 25
13 5
11 2
95 21
28 21
57 7
41 5
1 10
59 19
10 4
18 2
79 13
71 20
57 23
97 3
68 13
72 7
77 30
83 17
60 17
10 3
43 24
76 8
23 6
28 2
73 6
27 15
50 11
35 28
76 29
7 11
62 30
65 27
2 13
24 3
21 17
85 10
77 17
40 7
81 30
44 18
97 3
10 25
30 15
57 6
59 10
81 9
55 7
99 22
54 17
86 26
69 17
5 13
13 6
37 19
72 1
32 27
96 3
86 20
70 16
68 27
65 7
39 2
80 28
83 2
11 3
63 1
12 25
94 10
91 7
3 25
78 22
50 7
74 18
60 21
33 18
64 20
58 4
93 28
51 12
76 28
15 22
56 1
59 19
27 29
49 21
81 26
2 21
4 14
5 7
21 25
77 9
37 27
47 2
17 9
17 23
40 25
32 24
53 3
84 3
16 17
49 20
46 29
73 10
93 28
91 16
50 28
33 6
47 25
29 13
66 28
76 3
4 17
21 19
88 15
98 23
82 21
99 18
81 20
4 9
28 7
94 14
63 9
94 29
22 25
94 20
73 25
25 28
88 24
21 13
52 13
85 5
64 5
79 7
90 30
25 15
39 24
70 20
3 25
85 23
95 12
78 23
60 26
54 28
67 17
44 9
6 25
37 13
23 16
38 30
40 22
94 12
72 28
8 9
95 28
63 10
70 2
43 27
79 24
45 22
88 26
63 3
18 25
65 5
55 8
21 10
77 23
66 26
60 12
81 2
13 2
25 22
90 8
25 4
14 22
93 7
44 2
95 17
73 17
57 24
44 21
63 22
11 11
62 3
96 24
67 19
56 19
69 4
25 29
25 23
15 5
99 11
97 3
14 28
26 4
10 7
64 8
100 19
11 24
83 13
92 6
84 22
33 16
51 15
71 18
57 17
15 3
21 10
43 5
25 17
54 28
74 14
94 13
89 12
37 21
7 27
70 15
27 12
31 3
45 24
85 23
95 9
71 18
85 19
71 8
86 24
50 7
44 13
50 4
80 27
92 1
52 5
53 17
52 5
1 8
48 5
77 11
59 22
80 13
88 23
91 7
44 12
78 7
44 6
50 5
14 30
63 16
12 29
7 19
25 24
9 25
6 20
74 9
29 29
57 3
13 9
13 23
28 20
15 9
98 5
30 24
53 15
48 10
24 16
62 24
21 26
88 9
38 16
2 12
16 8
40 9
66 10
96 22
33 12
21 4
89 23
64 18
29 1
22 4
58 12
86 23
38 22
65 6
97 23
81 18
100 3
82 27
89 10
43 5
53 18
53 9
70 23
4 5
37 23
11 18
26 15
82 11
62 30
34 14
52 9
76 19
54 2
49 1
13 23
62 6
86 1
95 11
26 13
93 27
13 4
100 12
62 30
15 20
10 10
66 22
53 28
53 18
92 13
42 11
78 27
23 24
12 21
96 25
39 28
38 16
46 18
60 10
94 18
79 9
43 21
69 3
20 12
35 4
4 23
19 15
96 3
11 27
52 16
36 5
80 2
3 24
58 7
19 3
85 14
13 4
92 21
90 8
48 1
90 8
72 19
28 9
51 18
89 30
31 15
61 27
60 29
96 18
29 1
55 30
91 8
58 3
33 24
11 6
36 24
74 10
14 10
34 6
26 8
24 23
8 3
18 20
41 12
93 14
62 15
38 13
71 27
49 12
45 26
33 23
16 12
88 8
56 8
53 18
29 15
76 13
